videoId,author,publishedAt,likeCount,search_keyword,video_title,teks_bersih,hashtags,text,teks_bersih_lower,label sentiment,clean_teks,stem_teks
cXXsrYLMXQE,@habibmaulana16,2025-06-22T04:51:30Z,0,Mobil LCGC,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,"Alhamdulillah,udh punya mobil walaupun cuma lgcg,beli sekitar tahun 2013, Daihatsu Ayla untuk rute dalam kota enak irit biaya perawatan murah,tapi y gitu untuk kenyamanan kurang.",,"Alhamdulillah,udh punya mobil walaupun cuma lgcg,beli sekitar tahun 2013, Daihatsu Ayla untuk rute dalam kota enak irit biaya perawatan murah,tapi y gitu untuk kenyamanan kurang.","alhamdulillah,udh punya mobil walaupun cuma lgcg,beli sekitar tahun 2013, daihatsu ayla untuk rute dalam kota enak irit biaya perawatan murah,tapi y gitu untuk kenyamanan kurang.",netral,alhamdulillah mobil lgcg beli 2013 daihatsu ayla rute kota enak irit biaya perawatan murah kenyamanan,alhamdulillah mobil lgcg beli 2013 daihatsu ayla rute kota enak irit biaya awat murah nyaman
cXXsrYLMXQE,@MrJihadkoplo,2025-06-22T04:13:44Z,0,Mobil LCGC,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,klo miskin yaa belajar basic mekanik dulu trus beli mobil bekas.....masalahnya dikonoha banyak yg miskin dan bodoh,,klo miskin yaa belajar basic mekanik dulu trus beli mobil bekas.....masalahnya dikonoha banyak yg miskin dan bodoh,klo miskin yaa belajar basic mekanik dulu trus beli mobil bekas.....masalahnya dikonoha banyak yg miskin dan bodoh,negatif,klo miskin yaa belajar basic mekanik trus beli mobil bekas dikonoha miskin bodoh,klo miskin yaa ajar basic mekanik trus beli mobil bekas dikonoha miskin bodoh
cXXsrYLMXQE,@yusmagetan8196,2025-06-22T04:01:55Z,1,Mobil LCGC,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,"Hbis naik Livina bekas terawat, lalu naik sigra baru,,, kok masih ttep enak Livina y",,"Hbis naik Livina bekas terawat, lalu naik sigra baru,,, kok masih ttep enak Livina y😅","hbis naik livina bekas terawat, lalu naik sigra baru,,, kok masih ttep enak livina y",netral,hbis livina bekas terawat sigra ttep enak livina,hbis livina bekas awat sigra ttep enak livina
cXXsrYLMXQE,@neeviy4491,2025-06-22T03:42:56Z,0,Mobil LCGC,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,Lcgc bekas,,Lcgc bekas 😔☝,lcgc bekas,negatif,lcgc bekas,lcgc bekas
cXXsrYLMXQE,@iwancandra5940,2025-06-22T03:18:23Z,0,Mobil LCGC,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,Bahas Nissan march donk,,Bahas Nissan march donk,bahas nissan march donk,netral,bahas nissan march,bahas nissan march
cXXsrYLMXQE,@my_lord86,2025-06-22T02:27:26Z,0,Mobil LCGC,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,"beli lcgc bekas, wkwkwkwkw",,"beli lcgc bekas, wkwkwkwkw","beli lcgc bekas, wkwkwkwkw",negatif,beli lcgc bekas wkwkwkwkw,beli lcgc bekas wkwkwkwkw
cXXsrYLMXQE,@wongnganggur5001,2025-06-22T02:11:07Z,0,Mobil LCGC,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,APAPUN MOBILNYA INTINYA BELI CASH... KREDIT BERARTI KITA BELUM SIAP UNTUK MERAWAT DAN MEMLIKI BRG TERSEBUT..,,APAPUN MOBILNYA INTINYA BELI CASH... KREDIT BERARTI KITA BELUM SIAP UNTUK MERAWAT DAN MEMLIKI BRG TERSEBUT..,apapun mobilnya intinya beli cash... kredit berarti kita belum siap untuk merawat dan memliki brg tersebut..,netral,mobilnya beli cash kredit merawat memliki brg,mobil beli cash kredit rawat memliki brg
cXXsrYLMXQE,@beng-beng1566,2025-06-22T01:20:37Z,0,Mobil LCGC,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,Mau mobkas atau lcgc yg penting belinya cash jgn kredit deh. Semangat nabung dulu,,Mau mobkas atau lcgc yg penting belinya cash jgn kredit deh. Semangat nabung dulu,mau mobkas atau lcgc yg penting belinya cash jgn kredit deh. semangat nabung dulu,netral,mobkas lcgc belinya cash jgn kredit semangat nabung,mobkas lcgc beli cash jgn kredit semangat nabung
cXXsrYLMXQE,@randomday2440,2025-06-22T00:27:12Z,0,Mobil LCGC,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,Saya beli 2 crv bekas gara gara beli satu wadidaw kok bagus mau beli bari kok wadidaw kok mahal  1crv baru bisa beli 3crv bekas beli 2 aja lah satunya buat mainan satunya buat normal halusan,,Saya beli 2 crv bekas gara gara beli satu wadidaw kok bagus mau beli bari kok wadidaw kok mahal 😂 1crv baru bisa beli 3crv bekas beli 2 aja lah satunya buat mainan satunya buat normal halusan,saya beli 2 crv bekas gara gara beli satu wadidaw kok bagus mau beli bari kok wadidaw kok mahal  1crv baru bisa beli 3crv bekas beli 2 aja lah satunya buat mainan satunya buat normal halusan,netral,beli 2 crv bekas gara gara beli wadidaw bagus beli bari wadidaw mahal 1crv beli 3crv bekas beli 2 satunya mainan satunya normal halusan,beli 2 crv bekas gara gara beli wadidaw bagus beli bari wadidaw mahal 1crv beli 3crv bekas beli 2 satu main satu normal halus
cXXsrYLMXQE,@randomday2440,2025-06-22T00:22:49Z,0,Mobil LCGC,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,Tiap minggu keluar terus di bahas lcgc sekali bahas yang tidak biasa bang,,Tiap minggu keluar terus di bahas lcgc sekali bahas yang tidak biasa bang,tiap minggu keluar terus di bahas lcgc sekali bahas yang tidak biasa bang,negatif,minggu bahas lcgc bahas bang,minggu bahas lcgc bahas bang
cXXsrYLMXQE,@alvinacp7615,2025-06-21T23:51:25Z,0,Mobil LCGC,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,Aku beli kalau ada rejeki buat beli.,,Aku beli kalau ada rejeki buat beli.,aku beli kalau ada rejeki buat beli.,netral,beli rejeki beli,beli rejeki beli
cXXsrYLMXQE,@mochamaddodysaputra4366,2025-06-21T23:48:02Z,4,Mobil LCGC,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,"masalahnya harga bekas juga masih mahal bang. bayangin aja temen saya beli brio tahun 2019 seharga 170 juta cash kondisi baru, jika dia mau ngejual sekarang dengan harga 150 juta pun itu masih bisa lho, jadi bikin yang mau beli mobil bekas sekarang jadi berpikir ulang, ""apa beli mobil baru aja ya?""",,"masalahnya harga bekas juga masih mahal bang. bayangin aja temen saya beli brio tahun 2019 seharga 170 juta cash kondisi baru, jika dia mau ngejual sekarang dengan harga 150 juta pun itu masih bisa lho, jadi bikin yang mau beli mobil bekas sekarang jadi berpikir ulang, “apa beli mobil baru aja ya?”","masalahnya harga bekas juga masih mahal bang. bayangin aja temen saya beli brio tahun 2019 seharga 170 juta cash kondisi baru, jika dia mau ngejual sekarang dengan harga 150 juta pun itu masih bisa lho, jadi bikin yang mau beli mobil bekas sekarang jadi berpikir ulang, ""apa beli mobil baru aja ya?""",netral,harga bekas mahal bang bayangin temen beli brio 2019 seharga 170 juta cash kondisi ngejual harga 150 juta lho bikin beli mobil bekas berpikir ulang beli mobil,harga bekas mahal bang bayangin temen beli brio 2019 harga 170 juta cash kondisi ngejual harga 150 juta lho bikin beli mobil bekas pikir ulang beli mobil
cXXsrYLMXQE,@yusufabdillahxyz,2025-06-21T23:32:58Z,0,Mobil LCGC,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,"Sudah jelas. 
Non lcgc. 
",,"Sudah jelas. 
Non lcgc. 
⚪🔴","sudah jelas. 
non lcgc. 
",positif,non lcgc,non lcgc
cXXsrYLMXQE,@deribukhori3208,2025-06-21T22:51:02Z,0,Mobil LCGC,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,Bang bahas Toyota voxy dong,,Bang bahas Toyota voxy dong,bang bahas toyota voxy dong,netral,bang bahas toyota voxy,bang bahas toyota voxy
cXXsrYLMXQE,@andilala3482,2025-06-21T22:50:07Z,4,Mobil LCGC,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,"3 kali beli mobil bekas karena gengsi beli lcgc, capek tenaga waktu uang buat sering2 silaturahmi ke bengkel, akhirnya tobat terakhir beli lcgc baru pikiran tenang ga was2 dijalan",,"3 kali beli mobil bekas karena gengsi beli lcgc, capek tenaga waktu uang buat sering2 silaturahmi ke bengkel, akhirnya tobat terakhir beli lcgc baru pikiran tenang ga was2 dijalan","3 kali beli mobil bekas karena gengsi beli lcgc, capek tenaga waktu uang buat sering2 silaturahmi ke bengkel, akhirnya tobat terakhir beli lcgc baru pikiran tenang ga was2 dijalan",positif,3 kali beli mobil bekas gengsi beli lcgc capek tenaga uang sering2 silaturahmi bengkel tobat beli lcgc pikiran tenang was2 dijalan,3 kali beli mobil bekas gengsi beli lcgc capek tenaga uang sering2 silaturahmi bengkel tobat beli lcgc pikir tenang was2 jalan
cXXsrYLMXQE,@noorhadi6022,2025-06-21T22:46:19Z,0,Mobil LCGC,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,Lcgc gorengan harga favorit warga IQ78 yang nyicil bunga tinggi tapi akhirnya ngemplang bawa lari,,Lcgc gorengan harga favorit warga IQ78 yang nyicil bunga tinggi tapi akhirnya ngemplang bawa lari😂,lcgc gorengan harga favorit warga iq78 yang nyicil bunga tinggi tapi akhirnya ngemplang bawa lari,positif,lcgc gorengan harga favorit warga iq78 nyicil bunga ngemplang bawa lari,lcgc goreng harga favorit warga iq78 nyicil bunga ngemplang bawa lari
cXXsrYLMXQE,@WTH_IS_ME,2025-06-21T21:22:10Z,1,Mobil LCGC,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,"Mobkas sih... kualitas dan material nya jelas beda walaupun mmg kalah umur dan faktor ""LUCK"" juga kalo masalah kondisi tapi asal sabar dan gak buru2 pasti dapat kok ",,"Mobkas sih... kualitas dan material nya jelas beda walaupun mmg kalah umur dan faktor ""LUCK"" juga kalo masalah kondisi tapi asal sabar dan gak buru2 pasti dapat kok 😉","mobkas sih... kualitas dan material nya jelas beda walaupun mmg kalah umur dan faktor ""luck"" juga kalo masalah kondisi tapi asal sabar dan gak buru2 pasti dapat kok ",negatif,mobkas kualitas material beda mmg kalah umur faktor luck kalo kondisi sabar buru2,mobkas kualitas material beda mmg kalah umur faktor luck kalo kondisi sabar buru2
cXXsrYLMXQE,@po6196,2025-06-21T20:22:24Z,0,Mobil LCGC,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,Xenia,,Xenia❤❤❤,xenia,netral,xenia,xenia
cXXsrYLMXQE,@basrikhan4402,2025-06-21T20:15:47Z,0,Mobil LCGC,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,"Orang yg beli antara lcgc dan mokas berarti dananya terbatas... so mending beli lcgc baru dah bonus service beberapa bulan dan asuransi mesin, kalo beli mokas anda harus punya dana tambahan..",,"Orang yg beli antara lcgc dan mokas berarti dananya terbatas... so mending beli lcgc baru dah bonus service beberapa bulan dan asuransi mesin, kalo beli mokas anda harus punya dana tambahan..","orang yg beli antara lcgc dan mokas berarti dananya terbatas... so mending beli lcgc baru dah bonus service beberapa bulan dan asuransi mesin, kalo beli mokas anda harus punya dana tambahan..",netral,orang beli lcgc mokas dananya terbatas mending beli lcgc bonus service asuransi mesin kalo beli mokas dana tambahan,orang beli lcgc mokas dana batas mending beli lcgc bonus service asuransi mesin kalo beli mokas dana tambah
cXXsrYLMXQE,@andisusanto7615,2025-06-21T19:07:40Z,0,Mobil LCGC,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,"Kalo mau matic, beli LCGC baru aja. Dah jelas matic nya baru dan bisa 10 tahun lagi",,"Kalo mau matic, beli LCGC baru aja. Dah jelas matic nya baru dan bisa 10 tahun lagi","kalo mau matic, beli lcgc baru aja. dah jelas matic nya baru dan bisa 10 tahun lagi",netral,kalo matic beli lcgc matic 10,kalo matic beli lcgc matic 10
cXXsrYLMXQE,@alF4th,2025-06-21T18:58:47Z,0,Mobil LCGC,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,IMHO dibanding LCGC dengan kualitasnya yang sudah diketahui bersama.. masih banyak mobil bekas yg kondisinya istimewa kok asal teliti aja nyarinya..,,IMHO dibanding LCGC dengan kualitasnya yang sudah diketahui bersama.. masih banyak mobil bekas yg kondisinya istimewa kok asal teliti aja nyarinya..,imho dibanding lcgc dengan kualitasnya yang sudah diketahui bersama.. masih banyak mobil bekas yg kondisinya istimewa kok asal teliti aja nyarinya..,netral,imho dibanding lcgc kualitasnya mobil bekas kondisinya istimewa teliti nyarinya,imho banding lcgc kualitas mobil bekas kondisi istimewa teliti nyarinya
cXXsrYLMXQE,@wisnusaputra9544,2025-06-21T18:46:14Z,0,Mobil LCGC,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,Bahas hrv sekarang apakah gk overprice bang,,Bahas hrv sekarang apakah gk overprice bang,bahas hrv sekarang apakah gk overprice bang,netral,bahas hrv overprice bang,bahas hrv overprice bang
cXXsrYLMXQE,@muhammad.farhan.1997,2025-06-21T18:30:21Z,0,Mobil LCGC,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,LCGC gua gak suka suspensinya sama setir getar,,LCGC gua gak suka suspensinya sama setir getar,lcgc gua gak suka suspensinya sama setir getar,positif,lcgc suka suspensinya setir getar,lcgc suka suspensi setir getar
cXXsrYLMXQE,@donicahsawahchannel6270,2025-06-21T17:40:32Z,0,Mobil LCGC,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,"Alhamdulillah mampu kebeli mobil dibawah 40jt. Walopun mobil tua accord cielo 94. 
Yg penting non lcgc",,"Alhamdulillah mampu kebeli mobil dibawah 40jt. Walopun mobil tua accord cielo 94. 
Yg penting non lcgc😂","alhamdulillah mampu kebeli mobil dibawah 40jt. walopun mobil tua accord cielo 94. 
yg penting non lcgc",positif,alhamdulillah kebeli mobil dibawah 40jt walopun mobil tua accord cielo 94 non lcgc,alhamdulillah kebel mobil bawah 40jt walopun mobil tua accord cielo 94 non lcgc
cXXsrYLMXQE,@jokobukanjeki,2025-06-21T16:50:03Z,0,Mobil LCGC,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,"LCGC bekas , dan sudah disuntik mati  Datsun ku tersayang, Alhamdulillah tiap HR dipake kerja dan sudah 5 kali mudik selama 7 bulan dibelii",,"LCGC bekas , dan sudah disuntik mati 😅 Datsun ku tersayang, Alhamdulillah tiap HR dipake kerja dan sudah 5 kali mudik selama 7 bulan dibelii","lcgc bekas , dan sudah disuntik mati  datsun ku tersayang, alhamdulillah tiap hr dipake kerja dan sudah 5 kali mudik selama 7 bulan dibelii",negatif,lcgc bekas disuntik mati datsun ku tersayang alhamdulillah hr dipake kerja 5 kali mudik 7 dibelii,lcgc bekas suntik mati datsun ku sayang alhamdulillah hr dipake kerja 5 kali mudik 7 beli
cXXsrYLMXQE,@rendysetyawan4524,2025-06-21T16:39:19Z,3,Mobil LCGC,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,"Gw tim lcgc baru, no pr no ribet ",,"Gw tim lcgc baru, no pr no ribet 😁😁😁","gw tim lcgc baru, no pr no ribet ",negatif,tim lcgc pr ribet,tim lcgc pr ribet
cXXsrYLMXQE,@yanamaskun3987,2025-06-21T16:23:03Z,1,Mobil LCGC,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,"LCGC over Prize,  gk wortid,  mobil kyk gerobak berjalan harga gk ngotak,  mending mokas kemana2 kaki2 nyaman empuk jelas mobil tulen",,"LCGC over Prize,  gk wortid,  mobil kyk gerobak berjalan harga gk ngotak,  mending mokas kemana2 kaki2 nyaman empuk jelas mobil tulen","lcgc over prize,  gk wortid,  mobil kyk gerobak berjalan harga gk ngotak,  mending mokas kemana2 kaki2 nyaman empuk jelas mobil tulen",positif,lcgc prize wortid mobil kyk gerobak berjalan harga ngotak mending mokas kemana2 kaki2 nyaman empuk mobil tulen,lcgc prize wortid mobil kyk gerobak jalan harga ngotak mending mokas kemana2 kaki2 nyaman empuk mobil tulen
cXXsrYLMXQE,@Datulakhmad,2025-06-21T16:16:33Z,1,Mobil LCGC,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,"LCGC cocok buat yg baru berkeluarga punya anak 1, karena minim perawatan cuma service isi bensin ganti oli, kalo mobkas non lcgc udah pasti mobil second ada pr, dari pada buat benerin mobil mending uangnya untuk kebutuhan keluarga, toh mobil buat dipake keluarga kecil biar ga kepanasan kehujanan bukan buat gengsi, saya termasuk yg baru berkeluarga, saya saran aja beli lcgc trim atas yg banyak fitur harga bertahan kalo dijual lagi",,"LCGC cocok buat yg baru berkeluarga punya anak 1, karena minim perawatan cuma service isi bensin ganti oli, kalo mobkas non lcgc udah pasti mobil second ada pr, dari pada buat benerin mobil mending uangnya untuk kebutuhan keluarga, toh mobil buat dipake keluarga kecil biar ga kepanasan kehujanan bukan buat gengsi, saya termasuk yg baru berkeluarga, saya saran aja beli lcgc trim atas yg banyak fitur harga bertahan kalo dijual lagi","lcgc cocok buat yg baru berkeluarga punya anak 1, karena minim perawatan cuma service isi bensin ganti oli, kalo mobkas non lcgc udah pasti mobil second ada pr, dari pada buat benerin mobil mending uangnya untuk kebutuhan keluarga, toh mobil buat dipake keluarga kecil biar ga kepanasan kehujanan bukan buat gengsi, saya termasuk yg baru berkeluarga, saya saran aja beli lcgc trim atas yg banyak fitur harga bertahan kalo dijual lagi",negatif,lcgc cocok berkeluarga anak 1 minim perawatan service isi bensin ganti oli kalo mobkas non lcgc mobil second pr benerin mobil mending uangnya kebutuhan keluarga mobil dipake keluarga biar kepanasan kehujanan gengsi berkeluarga saran beli lcgc trim fitur harga bertahan kalo dijual,lcgc cocok keluarga anak 1 minim awat service isi bensin ganti oli kalo mobkas non lcgc mobil second pr benerin mobil mending uang butuh keluarga mobil dipake keluarga biar panas hujan gengsi keluarga saran beli lcgc trim fitur harga tahan kalo jual
cXXsrYLMXQE,@hafidabulharits8976,2025-06-21T16:05:27Z,0,Mobil LCGC,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,dompet saya pilih mokas LCGC hehehe,,dompet saya pilih mokas LCGC hehehe,dompet saya pilih mokas lcgc hehehe,negatif,dompet pilih mokas lcgc hehehe,dompet pilih mokas lcgc hehehe
cXXsrYLMXQE,@kezo8815,2025-06-21T15:43:01Z,0,Mobil LCGC,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,"Dr pada pakek lcgc mending mobil bekas yg umurnya 5 tahun. Aq beli avanza 2017 bekas km masih 60rb, belum ganti ban karena pas beli masih baru ban nya. Aki juga masih belum ganti. Hanya servis ringan tune up ganti cairan seluruhnya, yg pnting rutin ganti oli. Sebulan di usahakan isi shell vpower 2x full tank, mobil masih sehat kaki2 juga sehat semua. Kalo sodaraq pake calya beli baru 4 th sudah ganti shock breaker, soal irit tidak beda jauh. Dr pada beli calya G baru mending all new ertiga 2018",,"Dr pada pakek lcgc mending mobil bekas yg umurnya 5 tahun. Aq beli avanza 2017 bekas km masih 60rb, belum ganti ban karena pas beli masih baru ban nya. Aki juga masih belum ganti. Hanya servis ringan tune up ganti cairan seluruhnya, yg pnting rutin ganti oli. Sebulan di usahakan isi shell vpower 2x full tank, mobil masih sehat kaki2 juga sehat semua. Kalo sodaraq pake calya beli baru 4 th sudah ganti shock breaker, soal irit tidak beda jauh. Dr pada beli calya G baru mending all new ertiga 2018","dr pada pakek lcgc mending mobil bekas yg umurnya 5 tahun. aq beli avanza 2017 bekas km masih 60rb, belum ganti ban karena pas beli masih baru ban nya. aki juga masih belum ganti. hanya servis ringan tune up ganti cairan seluruhnya, yg pnting rutin ganti oli. sebulan di usahakan isi shell vpower 2x full tank, mobil masih sehat kaki2 juga sehat semua. kalo sodaraq pake calya beli baru 4 th sudah ganti shock breaker, soal irit tidak beda jauh. dr pada beli calya g baru mending all new ertiga 2018",netral,pakek lcgc mending mobil bekas umurnya 5 aq beli avanza 2017 bekas km 60rb ganti ban pas beli ban aki ganti servis ringan tune ganti cairan pnting rutin ganti oli sebulan usahakan isi shell vpower 2x full tank mobil sehat kaki2 sehat kalo sodaraq pake calya beli 4 th ganti shock breaker irit beda beli calya g mending new ertiga 2018,pakek lcgc mending mobil bekas umur 5 aq beli avanza 2017 bekas km 60rb ganti ban pas beli ban aki ganti servis ringan tune ganti cair pnting rutin ganti oli bulan usaha isi shell vpower 2x full tank mobil sehat kaki2 sehat kalo sodaraq pake calya beli 4 th ganti shock breaker irit beda beli calya g mending new ertiga 2018
